file;class;type;cbo;cboModified;fanin;fanout;wmc;dit;noc;rfc;lcom;lcom*;tcc;lcc;totalMethodsQty;staticMethodsQty;publicMethodsQty;privateMethodsQty;protectedMethodsQty;defaultMethodsQty;visibleMethodsQty;abstractMethodsQty;finalMethodsQty;synchronizedMethodsQty;totalFieldsQty;staticFieldsQty;publicFieldsQty;privateFieldsQty;protectedFieldsQty;defaultFieldsQty;finalFieldsQty;synchronizedFieldsQty;nosi;loc;returnQty;loopQty;comparisonsQty;tryCatchQty;parenthesizedExpsQty;stringLiteralsQty;numbersQty;assignmentsQty;mathOperationsQty;variablesQty;maxNestedBlocksQty;anonymousClassesQty;innerClassesQty;lambdasQty;uniqueWordsQty;modifiers;logStatementsQty
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\GatherExternPropertiesTest.java;com.google.javascript.jscomp.GatherExternPropertiesTest;class;10;11;1;10;13;2;0;9;40;0,6666666;0,24444444;0,33333334;12;1;9;2;1;0;10;0;0;0;2;1;0;2;0;0;1;0;20;68;2;0;1;0;0;165;0;7;2;4;0;0;0;1;68;17;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous11;anonymous;2;2;0;2;3;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;10;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous10;anonymous;2;2;0;2;3;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;10;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\ReplaceIdGenerators.java;com.google.javascript.jscomp.ReplaceIdGenerators;class;20;24;4;20;19;3;0;20;9;0,8627451;0,6666667;1;6;2;3;3;0;0;3;0;0;0;17;9;0;9;0;8;17;0;2;383;8;1;5;0;0;21;0;21;4;20;4;0;9;0;163;0;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\FunctionInjectorTest.java;com.google.javascript.jscomp.FunctionInjectorTest;class;25;27;2;25;175;1;0;52;300;0,7886905;0,52634;0,5450502;168;5;162;6;0;0;162;0;0;0;6;4;0;3;0;3;4;0;35;705;8;3;3;0;0;718;5;99;84;43;2;2;2;0;278;17;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\NodeUtilTest.java;com.google.javascript.jscomp.NodeUtilTest$CreateSynthesizedExternsSymbolTests$Anonymous1;anonymous;1;1;0;1;1;1;0;1;0;0;NaN;NaN;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;1;0;1;0;0;0;0;5;-1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\lint\CheckNullabilityModifiersTest.java;com.google.javascript.jscomp.lint.CheckNullabilityModifiersTest;class;9;10;1;9;25;2;0;10;300;0;0;0;25;0;19;4;2;0;21;0;0;0;0;0;0;0;0;0;0;0;7;162;2;0;0;0;0;118;0;1;0;1;0;0;0;0;75;17;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\disambiguate\DisambiguatePropertiesTest.java;com.google.javascript.jscomp.disambiguate.DisambiguatePropertiesTest$SilenceNoiseGuard;innerclass;5;5;0;5;4;2;0;5;1;0,5;0;0;2;0;1;0;1;0;2;0;0;0;1;1;0;1;0;0;1;0;0;17;4;0;0;0;0;1;0;1;0;1;1;0;0;0;27;26;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous19;anonymous;1;1;0;1;2;1;0;1;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;-1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\NodeTraversalTest.java;com.google.javascript.jscomp.NodeTraversalTest$NameChangingCallback;innerclass;3;3;0;3;4;1;0;5;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;2;0;0;0;0;1;0;0;0;10;10;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous18;anonymous;1;1;0;1;3;1;0;1;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;7;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous17;anonymous;2;2;0;2;3;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;10;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous16;anonymous;2;2;0;2;3;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;10;-1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\DotFormatterTest.java;com.google.javascript.jscomp.DotFormatterTest;class;6;7;1;6;9;1;0;8;36;0;0;0;9;0;8;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;63;0;0;0;0;0;46;11;17;6;17;0;0;0;0;64;17;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\RenameVarsTest.java;com.google.javascript.jscomp.RenameVarsTest$ClosurePassAndRenameVars;innerclass;7;7;0;7;2;1;0;2;0;0;NaN;NaN;2;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;13;0;0;0;0;0;0;0;3;0;2;0;0;0;0;20;2;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous15;anonymous;2;2;0;2;3;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;10;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\rhino\JSIdentifier.java;com.google.javascript.rhino.JSIdentifier;class;1;3;1;2;8;1;0;5;1;0;NaN;NaN;2;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4;16;3;1;1;0;0;0;4;2;0;2;2;0;0;0;40;17;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous14;anonymous;2;2;0;2;4;1;0;2;3;0;0;0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;11;2;0;0;0;0;1;0;0;0;0;0;0;0;0;14;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\j2clbuild\super\com\google\javascript\jscomp\instrumentation\CoverageInstrumentationPass.java;com.google.javascript.jscomp.instrumentation.CoverageInstrumentationPass;class;5;18;2;16;3;1;0;0;3;0;0;0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;1;0;30;1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\parsing\parser\trees\ArrayPatternTree.java;com.google.javascript.jscomp.parsing.parser.trees.ArrayPatternTree;class;3;6;3;3;1;2;0;0;0;0;NaN;NaN;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;7;0;0;0;0;0;0;0;1;0;1;0;0;0;0;7;1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\CompilerExecutor.java;com.google.javascript.jscomp.CompilerExecutor$Anonymous1;anonymous;0;0;0;0;1;1;0;1;0;0;NaN;NaN;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;1;0;1;0;1;0;0;0;0;6;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous13;anonymous;2;2;0;2;3;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;10;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\UniqueIdSupplier.java;com.google.javascript.jscomp.UniqueIdSupplier;class;2;14;12;2;3;1;0;5;0;0;1;1;2;0;1;0;0;1;2;0;0;0;1;0;0;1;0;0;1;0;0;13;1;0;0;0;3;3;2;5;3;5;0;0;0;0;47;17;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\ClosureCodingConventionTest.java;com.google.javascript.jscomp.ClosureCodingConventionTest;class;11;12;1;11;35;1;0;40;385;0,5714286;0,036231883;0,036231883;35;0;24;11;0;0;24;0;0;0;1;0;0;1;0;0;1;0;0;205;1;0;0;1;0;109;0;21;0;21;1;0;0;0;86;17;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\modules\ModuleMapCreator.java;com.google.javascript.jscomp.modules.ModuleMapCreator$ModuleRequestResolverImpl$Anonymous1;anonymous;12;12;0;12;6;1;0;15;15;0;0;0;6;0;0;0;1;5;6;0;0;0;0;0;0;0;0;0;0;0;4;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;22;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\graph\StandardUnionFind.java;com.google.javascript.jscomp.graph.StandardUnionFind$Node;innerclass;2;2;0;2;1;1;0;0;0;0,5;NaN;NaN;1;0;0;0;0;1;1;0;0;0;4;0;0;0;0;4;0;0;0;10;0;0;0;0;0;0;2;4;0;4;0;0;0;0;27;10;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\InjectTranspilationRuntimeLibraries.java;com.google.javascript.jscomp.InjectTranspilationRuntimeLibraries;class;9;10;1;9;39;2;0;24;3;0,5555556;1;1;6;1;3;3;0;0;3;0;0;0;3;0;0;3;0;0;2;0;1;100;3;1;3;0;2;19;0;14;0;11;2;0;0;0;141;17;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\CodePrinter.java;com.google.javascript.jscomp.CodePrinter$Builder$CodeGeneratorFactory;interface;3;3;0;3;1;1;0;0;0;0;NaN;NaN;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\LightweightMessageFormatterTest.java;com.google.javascript.jscomp.LightweightMessageFormatterTest$Anonymous1;anonymous;3;3;0;3;8;1;0;2;6;0;0;0;4;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;24;6;0;2;0;0;1;1;0;0;0;1;0;0;0;37;-1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\rhino\QualifiedNameTest.java;com.google.javascript.rhino.QualifiedNameTest;class;6;7;1;6;17;1;0;19;120;0;0;0;16;1;15;1;0;0;15;0;0;0;0;0;0;0;0;0;0;0;33;110;1;1;0;0;0;123;0;25;0;16;1;0;0;0;23;1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\JsMessageVisitor.java;com.google.javascript.jscomp.JsMessageVisitor$Anonymous1;anonymous;5;5;0;5;9;1;0;4;36;0;0;0;9;0;9;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;29;9;0;0;0;0;0;0;0;0;0;0;0;0;0;23;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\JsMessageVisitor.java;com.google.javascript.jscomp.JsMessageVisitor$Anonymous2;anonymous;5;5;0;5;7;1;0;2;21;0;0;0;7;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;23;7;0;0;0;0;0;0;0;0;0;0;0;0;0;24;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\JsMessageVisitor.java;com.google.javascript.jscomp.JsMessageVisitor$Anonymous3;anonymous;4;4;0;4;9;1;0;5;36;0;0;0;9;0;9;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;29;9;0;0;0;0;0;0;0;0;0;0;0;0;0;20;-1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\integration\GetterAndSetterIntegrationTest.java;com.google.javascript.jscomp.integration.GetterAndSetterIntegrationTest;class;7;8;1;7;22;2;0;13;231;0;0;0;22;0;22;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;99;1;0;0;0;0;1072;0;22;0;22;0;0;0;0;145;17;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\Es6RewriteDestructuring.java;com.google.javascript.jscomp.Es6RewriteDestructuring$ObjectDestructuringRewriteMode;enum;0;0;0;0;0;1;0;0;0;0;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\JsMessageVisitor.java;com.google.javascript.jscomp.JsMessageVisitor$Anonymous4;anonymous;2;2;0;2;3;1;0;0;3;0;0;0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;11;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\JsMessageVisitor.java;com.google.javascript.jscomp.JsMessageVisitor$Anonymous5;anonymous;2;2;0;2;5;1;0;1;10;0;0;0;5;0;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;18;4;0;0;0;0;2;0;0;2;2;0;0;0;2;24;-1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\rhino\jstype\FunctionParamBuilderTest.java;com.google.javascript.rhino.jstype.FunctionParamBuilderTest;class;6;6;0;6;1;2;0;12;0;0;NaN;NaN;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;5;2;0;2;0;0;0;0;35;1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous23;anonymous;1;1;0;1;4;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;7;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\JsMessageVisitor.java;com.google.javascript.jscomp.JsMessageVisitor$Anonymous6;anonymous;4;4;0;4;7;1;0;1;21;0;0;0;7;0;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;24;6;0;0;0;0;2;0;0;2;2;0;0;0;2;26;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous22;anonymous;2;2;0;2;3;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;10;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\JsMessageVisitor.java;com.google.javascript.jscomp.JsMessageVisitor$Anonymous7;anonymous;3;3;0;3;3;1;0;0;3;0;0;0;3;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous21;anonymous;2;2;0;2;3;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;8;1;0;0;0;0;1;0;0;0;0;0;0;0;0;10;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\j2clbuild\super\com\google\javascript\jscomp\PrebuildAst.java;com.google.javascript.jscomp.PrebuildAst;class;2;2;0;2;2;1;0;0;1;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous20;anonymous;1;1;0;1;2;1;0;1;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous29;anonymous;1;1;0;1;2;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\Es6RewriteModules.java;com.google.javascript.jscomp.Es6RewriteModules$RenameGlobalVars;innerclass;10;10;0;10;34;2;0;60;4;0,4;1;1;5;0;1;3;0;1;2;0;0;0;1;0;0;1;0;0;1;0;1;103;1;3;9;0;0;1;3;27;1;22;3;0;0;0;137;2;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\FunctionTypeBuilder.java;com.google.javascript.jscomp.FunctionTypeBuilder$FunctionContents;interface;1;1;0;1;4;1;0;0;6;0;0;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;8;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\DeadPropertyAssignmentElimination.java;com.google.javascript.jscomp.DeadPropertyAssignmentElimination$Property;innerclass;3;3;0;3;9;1;0;11;6;0,6666667;0,2;0,2;5;0;1;0;0;4;5;0;0;0;3;0;0;3;0;0;3;0;0;34;1;2;0;0;0;1;0;6;1;6;3;0;0;0;26;10;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous28;anonymous;1;1;0;1;3;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous27;anonymous;1;1;0;1;2;1;0;1;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous26;anonymous;1;1;0;1;2;1;0;1;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;-1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\SourceMapJsLangTest.java;com.google.javascript.jscomp.SourceMapJsLangTest;class;13;13;0;13;11;2;0;20;0;0,475;0,35714287;0,53571427;8;1;5;0;3;0;8;0;0;0;5;1;0;5;0;0;4;0;0;55;4;1;0;0;0;8;1;14;4;12;2;0;0;0;138;17;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous25;anonymous;1;1;0;1;2;1;0;1;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$Anonymous24;anonymous;1;1;0;1;2;1;0;2;1;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\parsing\parser\trees\TemplateLiteralPortionTree.java;com.google.javascript.jscomp.parsing.parser.trees.TemplateLiteralPortionTree;class;3;6;3;3;1;2;0;0;0;0;NaN;NaN;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;7;0;0;0;0;0;0;0;1;0;1;0;0;0;0;17;1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\TagNameToType.java;com.google.javascript.jscomp.TagNameToType;class;1;1;0;1;2;1;0;2;1;0;NaN;NaN;2;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;144;0;0;0;0;0;0;0;0;25;16;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\rhino\PMap.java;com.google.javascript.rhino.PMap$Reconciler;interface;3;3;0;3;1;1;0;0;0;0;NaN;NaN;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\LiveVariablesAnalysisTest.java;com.google.javascript.jscomp.LiveVariablesAnalysisTest;class;18;19;1;18;73;1;0;65;1639;0,84745765;0;0;59;5;41;18;0;0;41;0;0;0;1;0;0;1;0;0;0;0;53;447;11;4;4;0;0;487;0;29;15;22;2;0;1;0;187;17;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\lint\CheckRequiresSorted.java;com.google.javascript.jscomp.lint.CheckRequiresSorted$ImportPrimitive;enum;2;2;0;2;7;1;0;3;0;0,5;0,33333334;0,33333334;4;2;1;1;0;2;3;0;0;0;2;1;0;1;0;1;2;0;1;20;3;1;0;0;0;4;0;2;1;2;2;0;0;0;50;0;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\transpile\CachingTranspilerTest.java;com.google.javascript.jscomp.transpile.CachingTranspilerTest;class;8;8;0;8;8;1;0;9;0;0,5625;0,71428573;0,71428573;6;0;6;0;0;0;7;0;0;0;8;6;0;7;0;1;6;0;0;55;0;0;0;1;0;29;0;7;0;8;1;0;0;0;48;17;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\RemoveUnusedCode.java;com.google.javascript.jscomp.RemoveUnusedCode$AnonymousPrototypeNamedPropertyAssign;innerclass;6;6;0;6;9;2;0;19;0;0,25;0,5;0,5;4;0;1;0;0;3;4;0;0;0;1;0;0;0;0;1;1;0;2;44;3;0;0;0;0;2;0;9;1;9;1;0;0;0;46;2;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\SuppressDocWarningsGuard.java;com.google.javascript.jscomp.SuppressDocWarningsGuard;class;10;11;1;10;30;2;0;26;13;0,7619047;0;0;7;1;2;4;0;1;3;0;1;0;3;1;0;3;0;0;3;0;1;83;13;2;11;0;1;2;1;18;0;13;3;0;0;0;100;0;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\MustBeReachingVariableDef.java;com.google.javascript.jscomp.MustBeReachingVariableDef$MustDef;innerclass;4;4;0;4;6;1;0;6;0;0,2;0,6;0,6;5;0;5;0;0;0;5;0;0;0;1;0;0;0;0;1;1;0;0;19;2;1;0;0;2;0;0;1;0;1;1;0;0;0;58;24;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\DotFormatter.java;com.google.javascript.jscomp.DotFormatter;class;11;15;4;11;38;1;0;54;6;0,77777785;0,13333334;0,2;13;7;2;7;0;4;6;0;0;0;9;4;0;9;0;0;8;0;10;159;7;6;8;0;0;34;5;44;4;33;3;0;0;0;137;17;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\Es6TranspilationIntegrationTest.java;com.google.javascript.jscomp.Es6TranspilationIntegrationTest;class;19;20;1;19;83;2;0;57;3403;0;0;0;83;2;75;5;3;0;78;0;0;0;0;0;0;0;0;0;0;0;222;432;5;0;0;0;0;1524;0;21;6;20;0;0;0;2;301;17;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\ClosureOptimizePrimitives.java;com.google.javascript.jscomp.ClosureOptimizePrimitives$FindPrimitives;innerclass;6;6;0;6;9;2;0;9;0;0;NaN;NaN;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;4;0;1;0;1;2;0;0;0;26;2;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\NodeTraversalTest.java;com.google.javascript.jscomp.NodeTraversalTest$Anonymous3;anonymous;3;3;0;3;6;1;0;5;3;0;0;0;3;0;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;16;2;1;0;0;0;3;0;1;0;0;1;0;0;0;10;-1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\NodeTraversalTest.java;com.google.javascript.jscomp.NodeTraversalTest$Anonymous2;anonymous;2;2;0;2;3;1;0;1;3;0;0;0;3;0;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;-1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\debugger\common\CompilationParam.java;com.google.javascript.jscomp.debugger.common.CompilationParam$ParamGroup;enum;0;0;0;0;1;1;0;0;0;0;NaN;NaN;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;5;0;0;0;0;0;5;0;1;0;1;0;0;0;0;28;1;0
C:\Users\HP\ck\closure-compiler\src\com\google\javascript\jscomp\webservice\common\Protocol.java;com.google.javascript.jscomp.webservice.common.Protocol;class;1;2;1;1;5;1;0;3;0;0,22222222;0,33333334;0,33333334;3;2;2;1;0;0;3;0;2;0;3;3;2;1;0;0;2;0;3;122;1;0;1;0;0;1;2;5;1;4;1;0;9;0;143;1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\NodeTraversalTest.java;com.google.javascript.jscomp.NodeTraversalTest$Anonymous5;anonymous;3;3;0;3;4;1;0;5;6;0;0;0;4;0;4;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;3;0;3;0;0;0;0;15;-1;0
C:\Users\HP\ck\closure-compiler\test\com\google\javascript\jscomp\ClosureRewriteModuleTest.java;com.google.javascript.jscomp.ClosureRewriteModuleTest;class;15;15;0;15;159;2;0;54;12549;0,9748428;0,000477669;0,000477669;159;0;157;0;2;0;159;0;0;0;1;0;0;1;0;0;0;0;693;570;2;0;0;0;0;1886;3;12;0;13;1;0;0;4;326;17;0
